,Song,Artist,pos,neu,neg,Sentiment
323,Ni**as In Paris,"JAY-Z, Kanye West",0.0,0.0,0.0,
324,All Time Low,Jon Bellion,3.6363636363636362,56.36363636363636,40.0,Negative
325,PILLOWTALK,ZAYN,0.0,0.0,0.0,
326,Middle,"DJ Snake, Bipolar Sunshine",0.0,0.0,0.0,
327,Stronger,Kanye West,0.0,0.0,0.0,
328,Versace on the Floor,Bruno Mars,7.936507936507936,92.06349206349206,0.0,Positive
329,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
330,Bounce Back,Big Sean,3.1578947368421053,83.15789473684211,13.684210526315791,Negative
331,Can't Feel My Face,The Weeknd,0.0,0.0,0.0,
332,Talk Is Cheap,Chet Faker,28.26086956521739,67.3913043478261,4.3478260869565215,Positive
333,Sidewalks,"The Weeknd, Kendrick Lamar",0.0,0.0,0.0,
334,Stitches,Shawn Mendes,0.0,0.0,0.0,
335,Ain't My Fault,Zara Larsson,4.901960784313726,95.09803921568627,0.0,Positive
336,In My Blood,The Veronicas,8.51063829787234,91.48936170212765,0.0,Positive
337,Fading,Vallis Alps,0.0,0.0,0.0,
338,Immortal,J. Cole,2.3255813953488373,88.37209302325581,9.30232558139535,Negative
339,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
340,This Town,Niall Horan,0.0,100.0,0.0,Neutral
341,Photograph,Ed Sheeran,0.0,0.0,0.0,
342,Gold Digger,"Kanye West, Jamie Foxx",17.647058823529413,77.94117647058823,4.411764705882353,Positive
343,Pumped Up Kicks,Foster The People,29.09090909090909,69.0909090909091,1.8181818181818181,Positive
344,Rooting For You,London Grammar,2.941176470588235,88.23529411764706,8.823529411764707,Negative
345,No Role Modelz,J. Cole,0.0,0.0,0.0,
346,King Kunta,Kendrick Lamar,0.0,0.0,0.0,
347,Titanium (feat. Sia),David Guetta,0.0,0.0,0.0,
348,Famous,Kanye West,10.227272727272728,82.95454545454545,6.8181818181818175,Positive
349,V. 3005,Childish Gambino,0.0,0.0,0.0,
350,No Scrubs,TLC,14.606741573033707,82.02247191011236,3.3707865168539324,Positive
351,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
352,"Me, Myself & I","G-Eazy, Bebe Rexha",8.91089108910891,78.21782178217822,12.871287128712872,Negative
353,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
354,Millionaire (feat. Nelly),"Cash Cash, Digital Farm Animals",0.0,0.0,0.0,
355,Hey Ya!,Outkast,8.571428571428571,90.0,1.4285714285714286,Positive
356,Hotline Bling,Drake,10.95890410958904,87.67123287671232,1.36986301369863,Positive
357,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0,0.0,0.0,
358,My House,Flo Rida,5.88235294117647,94.11764705882352,0.0,Positive
359,All Night (feat. Knox Fortune),Chance the Rapper,0.0,0.0,0.0,
360,Weak,AJR,22.857142857142858,54.285714285714285,22.857142857142858,Neutral
361,Light,San Holo,0.0,100.0,0.0,Neutral
362,No Money,Galantis,0.0,100.0,0.0,Neutral
363,Let It Go,James Bay,2.0408163265306123,95.91836734693877,2.0408163265306123,Neutral
364,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0.0,0.0,0.0,
365,Where Are  Now (with Justin Bieber),"Jack ï¿½, Skrillex, Diplo",0.0,0.0,0.0,
366,Blow Your Mind (Mwah),Dua Lipa,28.57142857142857,71.42857142857143,0.0,Positive
367,Set In Stone,Guy Sebastian,11.11111111111111,88.88888888888889,0.0,Positive
368,Starboy - Kygo Remix,"The Weeknd, Daft Punk",2.898550724637681,86.95652173913044,10.144927536231885,Negative
369,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3.6363636363636362,69.0909090909091,27.27272727272727,Negative
370,Wonderwall - Remastered,Oasis,8.545454545454545,79.63636363636364,11.818181818181818,Negative
371,Let Her Go,Passenger,0.0,0.0,0.0,
372,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.0,0.0,0.0,
373,September Song,JP Cooper,7.6923076923076925,90.38461538461539,1.9230769230769231,Positive
374,Seven Nation Army,The White Stripes,0.0,93.10344827586206,6.896551724137931,Negative
375,How Far I'll Go,Auli'i Cravalho,8.108108108108109,89.1891891891892,2.7027027027027026,Positive
376,I Got You,Bebe Rexha,1.36986301369863,97.26027397260275,1.36986301369863,Neutral
377,Hoops,The Rubens,1.9607843137254901,96.07843137254902,1.9607843137254901,Neutral
378,That's What I Like,Bruno Mars,21.052631578947366,76.31578947368422,2.631578947368421,Positive
379,Working For It,"ZHU, Skrillex, THEY.",0.0,100.0,0.0,Neutral
380,False Alarm,"Matoma, Becky Hill",1.7241379310344827,98.27586206896551,0.0,Positive
381,Time of Our Lives,"Pitbull, Ne-Yo",4.854368932038835,90.29126213592234,4.854368932038835,Neutral
382,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,0.0,0.0,0.0,
383,You & Me,"Marc E. Bassy, G-Eazy",1.6666666666666667,91.66666666666666,6.666666666666667,Negative
384,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore, Ryan Lewis, Grandmaster Melle Mel",0.0,0.0,0.0,
385,Is This Love - Remix,"Bob Marley & The Wailers, LVNDSCAPE, Bolier",0.0,0.0,0.0,
386,Wolfie (feat. Julia Stone),Golden Features,8.620689655172415,72.41379310344827,18.96551724137931,Negative
387,Jumpman,"Drake, Future",12.698412698412698,80.95238095238095,6.349206349206349,Positive
388,Six Feet Under,The Weeknd,2.857142857142857,72.85714285714285,24.285714285714285,Negative
389,Solo Dance,Martin Jensen,0.0,95.65217391304348,4.3478260869565215,Negative
390,Crazy,Gnarls Barkley,9.30232558139535,88.37209302325581,2.3255813953488373,Positive
391,Party (feat. Usher & Gucci Mane),Chris Brown,0.0,0.0,0.0,
392,Georgia,Vance Joy,3.4482758620689653,96.55172413793103,0.0,Positive
393,Without Me,Eminem,0.0,0.0,0.0,
394,The Hills,The Weeknd,0.0,0.0,0.0,
395,See You Again (feat. Charlie Puth),Wiz Khalifa,0.0,0.0,0.0,
396,Chunky,Bruno Mars,0.0,97.14285714285714,2.857142857142857,Negative
397,You Were Right,Rï¿½Fï¿½S DU SOL,0.0,100.0,0.0,Neutral
398,Black Barbies,"Nicki Minaj, Mike WiLL Made-It",15.0,72.5,12.5,Positive
399,pick up the phone,"Young Thug, Travis Scott",16.101694915254235,74.57627118644068,9.322033898305085,Positive
400,Under the Bridge,Red Hot Chili Peppers,27.083333333333332,68.75,4.166666666666666,Positive
401,Ocean Drive,Duke Dumont,8.16326530612245,79.59183673469387,12.244897959183673,Negative
402,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
403,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.0,0.0,0.0,
404,Chre,Mark Forster,0.0,74.4186046511628,25.581395348837212,Negative
405,Bad Ideas,Alle Farben,4.444444444444445,93.33333333333333,2.2222222222222223,Positive
406,Closer,"The Chainsmokers, Halsey",0.0,0.0,0.0,
407,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
408,Starboy,"The Weeknd, Daft Punk",0.0,0.0,0.0,
409,Call On Me - Ryan Riback Extended Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
410,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
411,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
412,Let Me Love You,"DJ Snake, Justin Bieber",30.263157894736842,67.10526315789474,2.631578947368421,Positive
413,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
414,Just Hold On,"Steve Aoki, Louis Tomlinson",14.583333333333334,85.41666666666666,0.0,Positive
415,Don't Wanna Know,"Maroon 5, Kendrick Lamar",22.727272727272727,73.86363636363636,3.4090909090909087,Positive
416,Solo Dance,Martin Jensen,0.0,95.65217391304348,4.3478260869565215,Negative
417,Now and Later,Sage The Gemini,19.444444444444446,79.16666666666666,1.3888888888888888,Positive
418,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
419,All Night,"The Vamps, Matoma",0.0,95.1219512195122,4.878048780487805,Negative
420,Would I Lie to You - Radio Edit,"David Guetta, Cedric Gervais, Chris Willis",0.0,0.0,0.0,
421,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
422,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
423,In the Name of Love,"Martin Garrix, Bebe Rexha",25.49019607843137,68.62745098039215,5.88235294117647,Positive
424,One Dance,"Drake, WizKid, Kyla",0.0,0.0,0.0,
425,Human,Rag'n'Bone Man,0.0,0.0,0.0,
426,Don't Let Me Down (feat. Daya),The Chainsmokers,0.0,0.0,0.0,
427,Cold Water (feat. Justin Bieber & M),Major Lazer,0.0,0.0,0.0,
428,Heathens,Twenty One Pilots,0.0,0.0,0.0,
429,Scars To Your Beautiful,Alessia Cara,33.89830508474576,61.016949152542374,5.084745762711865,Positive
430,No Lie,"Sean Paul, Dua Lipa",3.64963503649635,96.35036496350365,0.0,Positive
431,What Is Love 2016,Lost Frequencies,44.18604651162791,55.81395348837209,0.0,Positive
432,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
433,The Mack,"Nevada, Mark Morrison, Fetty Wap",6.944444444444445,87.5,5.555555555555555,Positive
434,By Your Side,"Jonas Blue, RAYE",1.6129032258064515,98.38709677419355,0.0,Positive
435,Dye My Hair,ALMA,4.285714285714286,94.28571428571428,1.4285714285714286,Positive
436,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
437,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
438,Treat You Better,Shawn Mendes,0.0,0.0,0.0,
439,Jedermann,Pizzera & Jaus,3.3333333333333335,85.0,11.666666666666666,Negative
440,Bonfire,"Felix Jaehn, ALMA",4.285714285714286,90.0,5.714285714285714,Negative
441,Ohne mein Team,"Bonez MC, RAF Camora, Maxwell",0.0,91.91919191919192,8.080808080808081,Negative
442,iPhone 17 (feat. Mo),KC Rebell,0.0,90.14084507042254,9.859154929577464,Negative
443,The Ocean (feat. Shy Martin),Mike Perry,0.0,100.0,0.0,Neutral
444,24K Magic,Bruno Mars,9.58904109589041,89.04109589041096,1.36986301369863,Positive
445,Alarm,Anne-Marie,5.714285714285714,82.85714285714286,11.428571428571429,Negative
446,Final Song,Mï¿½,4.545454545454546,90.9090909090909,4.545454545454546,Neutral
447,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0,0.0,0.0,
448,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
449,I Feel It Coming,"The Weeknd, Daft Punk",0.0,0.0,0.0,
450,Faded,Alan Walker,0.0,0.0,0.0,
451,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
452,Holz,257ers,1.1363636363636365,97.72727272727273,1.1363636363636365,Neutral
453,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
454,Side To Side,"Ariana Grande, Nicki Minaj",2.4691358024691357,88.88888888888889,8.641975308641975,Negative
455,Ride,Twenty One Pilots,0.0,0.0,0.0,
456,Hear Me Now,"Alok, Bruno Martini, Zeeba",0.0,100.0,0.0,Neutral
457,Sexual,"NEIKED, Dyo",0.0,0.0,0.0,
458,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
459,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.0,0.0,0.0,
460,Fake Love,Drake,2.941176470588235,94.11764705882352,2.941176470588235,Neutral
461,Hallelujah,Pentatonix,48.78048780487805,46.34146341463415,4.878048780487805,Positive
462,The Greatest,Sia,30.864197530864196,69.1358024691358,0.0,Positive
463,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
464,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
465,Never Give Up,Sia,0.0,0.0,0.0,
466,Water Under the Bridge,Adele,22.807017543859647,73.68421052631578,3.508771929824561,Positive
467,Sex,"Cheat Codes, Kris Kross Amsterdam",1.5873015873015872,85.71428571428571,12.698412698412698,Negative
468,Capsize,"FRENSHIP, Emily Warren",2.4691358024691357,95.06172839506173,2.4691358024691357,Neutral
469,Love on Me,"Galantis, Hook N Sling",13.725490196078432,86.27450980392157,0.0,Positive
470,Miss You,James Hersey,0.0,100.0,0.0,Neutral
471,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
472,Palmen aus Gold,"Bonez MC, RAF Camora",0.0,85.88235294117646,14.117647058823529,Negative
473,Cocoon,Milky Chance,10.606060606060606,81.81818181818183,7.575757575757576,Positive
474,Perfect Strangers,"Jonas Blue, JP Cooper",7.8125,92.1875,0.0,Positive
475,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,0.0,0.0,0.0,
476,Sunset Lover,Petit Biscuit,0.0,0.0,0.0,
477,Tuesday,"Burak Yeter, Danelle Sandoval",0.0,98.11320754716981,1.8867924528301887,Negative
478,Kokaina,Miami Yacine,0.0,0.0,0.0,
479,Palmen aus Plastik,"Bonez MC, RAF Camora",0.0,84.81012658227847,15.18987341772152,Negative
480,"Me, Myself & I","G-Eazy, Bebe Rexha",8.91089108910891,78.21782178217822,12.871287128712872,Negative
481,I Was Wrong - Robin Schulz Remix,A R I Z O N A,0.0,0.0,0.0,
482,Don't Be So Shy - Filatov & Karas Remix,Imany,4.444444444444445,95.55555555555556,0.0,Positive
483,Stoff und Schnaps,"Lil Kleine, Ronnie Flex",0.0,96.61016949152543,3.389830508474576,Negative
484,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
485,Let Me Hold You (Turn Me On),"Dante Klein, Cheat Codes",0.0,100.0,0.0,Neutral
486,Hymn for the Weekend - Seeb Remix,Coldplay,3.6363636363636362,94.54545454545455,1.8181818181818181,Positive
487,No Money,Galantis,0.0,100.0,0.0,Neutral
488,Your Soul (Holding On),"RHODES, Felix Jaehn",0.0,95.23809523809523,4.761904761904762,Negative
489,Ain't My Fault,Zara Larsson,4.901960784313726,95.09803921568627,0.0,Positive
490,Sorry,Justin Bieber,0.0,0.0,0.0,
491,Hulapalu,Andreas Gabalier,4.651162790697675,88.37209302325581,6.976744186046512,Negative
492,Dancing On My Own,Calum Scott,2.272727272727273,97.72727272727273,0.0,Positive
493,Panda,Desiigner,0.0,0.0,0.0,
494,Weak,AJR,22.857142857142858,54.285714285714285,22.857142857142858,Neutral
495,Lost on You,LP,0.0,0.0,0.0,
496,Ham kummst,Seiler und Speer,0.0,95.55555555555556,4.444444444444445,Negative
497,Fresh Eyes,Andy Grammer,38.63636363636363,59.09090909090909,2.272727272727273,Positive
498,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
499,Make Me (Cry),"Noah Cyrus, Labrinth",2.898550724637681,92.7536231884058,4.3478260869565215,Negative
500,Work,"Rihanna, Drake",0.0,0.0,0.0,
501,Setting Fires,"The Chainsmokers, XYLï¿½",0.0,90.625,9.375,Negative
502,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.0,0.0,0.0,
503,Musik sein,Wincent Weiss,0.0,95.3125,4.6875,Negative
504,Bad Things (with Camila Cabello),Machine Gun Kelly,0.0,0.0,0.0,
505,Sing Me to Sleep,Alan Walker,0.0,100.0,0.0,Neutral
506,The Sound of Silence,Disturbed,2.857142857142857,94.28571428571428,2.857142857142857,Neutral
507,I Would Like,Zara Larsson,22.07792207792208,72.72727272727273,5.194805194805195,Positive
508,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.0,0.0,0.0,
509,Don't You Know - Radio Edit,"Kungs, Jamie N Commons",0.0,0.0,0.0,
510,This Is What You Came For (feat. Rihanna),Calvin Harris,0.0,0.0,0.0,
511,Please Tell Rosie,"Alle Farben, Younotus",0.0,0.0,0.0,
512,Bad and Boujee (feat. Lil Uzi Vert),Migos,0.0,0.0,0.0,
513,Ain't Your Mama,Jennifer Lopez,11.76470588235294,88.23529411764706,0.0,Positive
514,What Do You Love,"Seeb, Jacob Banks",45.94594594594595,54.054054054054056,0.0,Positive
515,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0,0.0,0.0,
516,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,0.0,0.0,0.0,
517,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
518,An ihnen vorbei,"Bonez MC, RAF Camora",1.3333333333333335,80.0,18.666666666666668,Negative
519,"i hate u, i love u (feat. olivia o'brien)",gnash,0.0,0.0,0.0,
520,Heatwave (feat. Akon),Robin Schulz,28.57142857142857,71.42857142857143,0.0,Positive
521,Dynamite (feat. Pretty Sister),Nause,0.0,0.0,0.0,
522,I'm in Love with the Coco,Hitimpulse,0.0,0.0,0.0,
523,Wenn sie tanzt,Max Giesinger,0.0,89.83050847457628,10.16949152542373,Negative
524,I Got You,Bebe Rexha,1.36986301369863,97.26027397260275,1.36986301369863,Neutral
525,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
526,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0,0.0,0.0,
527,Die Immer Lacht - Radio 2016 Mix,"Stereoact, Kerstin Ott",0.0,0.0,0.0,
528,Shout Out to My Ex,Little Mix,16.0,78.66666666666666,5.333333333333334,Positive
529,7 Years,Lukas Graham,0.0,0.0,0.0,
530,Wonderwall - Remastered,Oasis,8.545454545454545,79.63636363636364,11.818181818181818,Negative
531,Spirits,The Strumbellas,0.0,96.15384615384616,3.8461538461538463,Negative
532,"How Far I'll Go - From ""Moana""",Alessia Cara,0.0,0.0,0.0,
533,Inside the Lines (feat. Casso),Mike Perry,0.0,0.0,0.0,
534,Bianco,"Yung Hurn, RIN",0.0,96.875,3.125,Negative
535,Sofia,Alvaro Soler,1.5625,65.625,32.8125,Negative
536,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
537,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,0.0,0.0,0.0,
538,Wannabe,Spice Girls,16.27906976744186,82.55813953488372,1.1627906976744187,Positive
539,Love On The Brain,Rihanna,31.48148148148148,68.51851851851852,0.0,Positive
540,Places,"Martin Solveig, Ina Wroldsen",2.380952380952381,97.61904761904762,0.0,Positive
541,Mrder,"Bonez MC, RAF Camora, Gzuz",0.0,90.41095890410958,9.58904109589041,Negative
542,Juju on That Beat (TZ Anthem),"Zay Hilfigerrr, Zayion McCall",2.666666666666667,94.66666666666667,2.666666666666667,Neutral
543,Roses (feat. ROZES),The Chainsmokers,0.0,0.0,0.0,
544,My House,Flo Rida,5.88235294117647,94.11764705882352,0.0,Positive
545,Hey Baby,"Dimitri Vegas & Like Mike, Diplo, Debï¿½s Daughter",4.166666666666666,93.75,2.083333333333333,Positive
546,Willst du,Alligatoah,1.4285714285714286,90.0,8.571428571428571,Negative
547,Don't Stop Believin',Journey,2.2222222222222223,97.77777777777777,0.0,Positive
548,All Time Low,Jon Bellion,3.6363636363636362,56.36363636363636,40.0,Negative
549,This Town,Niall Horan,0.0,100.0,0.0,Neutral
550,False Alarm,"Matoma, Becky Hill",1.7241379310344827,98.27586206896551,0.0,Positive
551,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,0.0,0.0,0.0,
552,Love My Life,Robbie Williams,41.53846153846154,58.46153846153847,0.0,Positive
553,Lean On (feat. M & DJ Snake),Major Lazer,0.0,0.0,0.0,
554,"Boom (feat. MOTi, TY Dolla $ign, Wizkid & Kranium)",Major Lazer,0.0,0.0,0.0,
555,Stitches,Shawn Mendes,0.0,0.0,0.0,
556,Atemlos durch die Nacht,Helene Fischer,0.0,90.0,10.0,Negative
557,Wake Up Where You Are,State of Sound,12.727272727272727,83.63636363636363,3.6363636363636362,Positive
558,Come First,Terror Jr,4.444444444444445,93.33333333333333,2.2222222222222223,Positive
559,Taped up Heart (feat. Clara Mae),KREAM,0.0,0.0,0.0,
560,Party Monster,The Weeknd,9.411764705882353,85.88235294117646,4.705882352941177,Positive
561,Stronger,Kanye West,0.0,0.0,0.0,
562,Sugar (feat. Francesco Yates),Robin Schulz,0.0,0.0,0.0,
563,Let's Hurt Tonight,OneRepublic,14.285714285714285,85.71428571428571,0.0,Positive
564,Soits lebn,Seiler und Speer,3.571428571428571,96.42857142857143,0.0,Positive
565,Too Good,"Drake, Rihanna",4.477611940298507,92.53731343283582,2.9850746268656714,Positive
566,10 Jahre,"Gzuz, LX, Bonez MC, Maxwell",0.0,0.0,0.0,
567,Whispering Still (feat. Charity Children) - Little Rose Remix,SRTW,0.0,0.0,0.0,
568,Mr. Brightside,The Killers,10.909090909090908,80.0,9.090909090909092,Positive
569,Without Me,Eminem,0.0,0.0,0.0,
570,Once In a While,Timeflies,15.068493150684931,83.56164383561644,1.36986301369863,Positive
571,Photograph,Ed Sheeran,0.0,0.0,0.0,
572,Feel the Love - Sam Feldt Edit,Janieck,40.0,56.666666666666664,3.3333333333333335,Positive
573,Please Don't Go,Joel Adams,3.571428571428571,94.64285714285714,1.7857142857142856,Positive
574,Irgendwas (feat. Bengio),Yvonne Catterfeld,0.0,90.76923076923077,9.230769230769232,Negative
575,Do It Right,"Martin Solveig, Tkay Maidza",0.0,100.0,0.0,Neutral
576,Bleib in der Schule,Trailerpark,0.0,90.27777777777779,9.722222222222223,Negative
577,Ahnma,"Beginner, Gzuz, Gentleman",2.4691358024691357,85.18518518518519,12.345679012345679,Negative
578,Never Be Like You,"Flume, kai",6.122448979591836,61.224489795918366,32.6530612244898,Negative
579,,feel,0.0,0.0,0.0,
580,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,0.0,0.0,0.0,
581,Lighthouse - Andrelli Remix,Hearts & Colors,0.0,97.91666666666666,2.083333333333333,Negative
582,Geiles Leben - Madizin Single Mix,Glasperlenspiel,0.0,90.9090909090909,9.090909090909092,Negative
583,Talking to You,Izzy Bizu,3.7735849056603774,90.56603773584906,5.660377358490567,Negative
584,'Till I Collapse,"Eminem, Nate Dogg",0.0,0.0,0.0,
585,Waves,Dean Lewis,10.16949152542373,89.83050847457628,0.0,Positive
586,Not Going Home (feat. Gia Koka),"DVBBS, CMC$",0.0,0.0,0.0,
587,Find You (feat. Jake Reese),Topic,4.3478260869565215,95.65217391304348,0.0,Positive
588,Cake - Challenge Version,"Flo Rida, 99 Percent",0.0,0.0,0.0,
589,Billie Jean,Michael Jackson,8.695652173913043,91.30434782608695,0.0,Positive
590,Oceans Away,A R I Z O N A,4.0,96.0,0.0,Positive
591,Lost Boy,Ruth B.,17.91044776119403,82.08955223880598,0.0,Positive
592,Hello,Adele,0.0,0.0,0.0,
593,Light,San Holo,0.0,100.0,0.0,Neutral
594,Erklre mir die Liebe,Philipp Poisel,0.0,96.7741935483871,3.225806451612903,Negative
595,Purple Lamborghini (with Rick Ross),Skrillex,0.0,0.0,0.0,
596,Wir sind gro,Mark Forster,0.0,80.0,20.0,Negative
597,Love Me,Jane Xï¿½,30.18867924528302,69.81132075471697,0.0,Positive
